,Unnamed: 0,alias,categories,coordinates.latitude,coordinates.longitude,display_phone,distance,id,image_url,is_closed,location.address1,location.address2,location.address3,location.city,location.country,location.display_address,location.state,location.zip_code,name,phone,price,rating,review_count,transactions,url
685,236,union-square-café-new-york-7,"[{u'alias': u'newamerican', u'title': u'American (New)'}, {u'alias': u'cafes', u'title': u'Cafes'}, {u'alias': u'bars', u'title': u'Bars'}]",40.73775,-73.987874,(212) 243-4020,3632.66882083,lXGCo-K7eftxRT_6E59-Iw,https://s3-media3.fl.yelpcdn.com/bphoto/AsnlUCReDtHhaUMGFm1a4g/o.jpg,False,101 E 19th St,,,New York,US,"[101 E 19th St, New York, NY 10003]",NY,10003,Union Square Café,12122434020.0,$$$,4.0,1038,[],https://www.yelp.com/biz/union-square-caf%C3%A9-new-york-7?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
686,237,arroz-con-pollo-woodhaven,"[{u'alias': u'latin', u'title': u'Latin American'}]",40.6939382,-73.8518126,,12081.0087696,B1ib5d5zAKwJNPm-9vN57g,,False,9303 Jamica Ave,,,Woodhaven,US,"[9303 Jamica Ave, Woodhaven, NY 11421]",NY,11421,Arroz Con Pollo,,$,4.0,5,[],https://www.yelp.com/biz/arroz-con-pollo-woodhaven?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
687,238,latin-bakery-corporation-flushing,"[{u'alias': u'bakeries', u'title': u'Bakeries'}]",40.7525596619,-73.8269500732,(718) 961-8900,14804.5663506,ktoBSquK4m-fMRbcGSL0Pw,https://s3-media1.fl.yelpcdn.com/bphoto/ACALlkdJo6z_Jn8zYqyNGg/o.jpg,False,4141 Main St,,,Flushing,US,"[4141 Main St, Flushing, NY 11355]",NY,11355,Latin Bakery Corporation,17189618900.0,$,3.0,15,[],https://www.yelp.com/biz/latin-bakery-corporation-flushing?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
688,239,azteca-maya-brooklyn,"[{u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'mexican', u'title': u'Mexican'}]",40.6852359647,-73.8727523635,(718) 235-0205,10490.1888294,d8QeS1gUQR06daD4UOR-CA,https://s3-media3.fl.yelpcdn.com/bphoto/HiGRqqdLUGtucQNl43oxvw/o.jpg,False,430 Ridgewood Ave,,,Brooklyn,US,"[430 Ridgewood Ave, Brooklyn, NY 11208]",NY,11208,Azteca Maya,17182350205.0,$,4.5,7,[],https://www.yelp.com/biz/azteca-maya-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
689,240,foodtown-new-york-7,"[{u'alias': u'grocery', u'title': u'Grocery'}, {u'alias': u'delis', u'title': u'Delis'}, {u'alias': u'kosher', u'title': u'Kosher'}]",40.8359791338,-73.9437671006,(212) 923-1203,15128.6690708,xigPjtF2Ja7OpCQzXZyZ_Q,https://s3-media2.fl.yelpcdn.com/bphoto/0TC7zwGhf-02iQkuimFDRQ/o.jpg,False,600 W 160th St,,,New York,US,"[600 W 160th St, New York, NY 10032]",NY,10032,Foodtown,12129231203.0,$,4.5,23,[],https://www.yelp.com/biz/foodtown-new-york-7?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
690,241,the-angels-fruit-market-brooklyn,"[{u'alias': u'grocery', u'title': u'Grocery'}]",40.70205,-73.92455,(718) 366-7664,5890.6402302,pGevP2FirsCrIdx4BWuzhw,https://s3-media2.fl.yelpcdn.com/bphoto/AE9UNMxvyP5qWcpBVEkR_g/o.jpg,False,272 Knickerbocker Ave,,,Brooklyn,US,"[272 Knickerbocker Ave, Brooklyn, NY 11237]",NY,11237,The Angel's Fruit Market,17183667664.0,$,4.5,22,[],https://www.yelp.com/biz/the-angels-fruit-market-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
691,242,the-brothers-cafe-sunnyside,"[{u'alias': u'breakfast_brunch', u'title': u'Breakfast & Brunch'}, {u'alias': u'diners', u'title': u'Diners'}, {u'alias': u'mexican', u'title': u'Mexican'}]",40.74607,-73.924109,(718) 361-5556,7442.09439213,-7mvJpV-gmOCT0HFNOhMNA,https://s3-media2.fl.yelpcdn.com/bphoto/iIO57MlGfxpepvWzs6Ygcw/o.jpg,False,3949 43rd Ave,,,Sunnyside,US,"[3949 43rd Ave, Sunnyside, NY 11104]",NY,11104,The Brothers Cafe,17183615556.0,$,4.5,72,"[delivery, pickup]",https://www.yelp.com/biz/the-brothers-cafe-sunnyside?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
692,243,tasty-and-co-rego-park,"[{u'alias': u'bakeries', u'title': u'Bakeries'}, {u'alias': u'chinese', u'title': u'Chinese'}, {u'alias': u'coffee', u'title': u'Coffee & Tea'}]",40.7293015,-73.8631973,(718) 897-2288,11361.7629252,zv3QIA-xGfegH9EGpxgriQ,https://s3-media1.fl.yelpcdn.com/bphoto/nNW495lFFr584jHkxQP3eA/o.jpg,False,94-19 63rd Dr,,,Rego Park,US,"[94-19 63rd Dr, Rego Park, NY 11374]",NY,11374,Tasty & Co,17188972288.0,$,3.5,70,"[delivery, pickup]",https://www.yelp.com/biz/tasty-and-co-rego-park?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
693,244,the-halal-guys-new-york-2,"[{u'alias': u'foodstands', u'title': u'Food Stands'}, {u'alias': u'mideastern', u'title': u'Middle Eastern'}, {u'alias': u'halal', u'title': u'Halal'}]",40.7617559583,-73.9792299271,,6388.83958943,xEnNFXtMLDF5kZDxfaCJgA,https://s3-media2.fl.yelpcdn.com/bphoto/i6QRVRliZ42stZUp7795jQ/o.jpg,False,W 53rd St 6th Ave,,,New York,US,"[W 53rd St 6th Ave, New York, NY 10019]",NY,10019,The Halal Guys,,$,4.5,8762,[restaurant_reservation],https://www.yelp.com/biz/the-halal-guys-new-york-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
694,245,rincon-restaurant-west-new-york,"[{u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'cafes', u'title': u'Cafes'}, {u'alias': u'breakfast_brunch', u'title': u'Breakfast & Brunch'}]",40.7894877001,-74.0059829503,(201) 869-4069,9396.86764285,h2Setp5mU4hXH0P9sZNJ_w,https://s3-media1.fl.yelpcdn.com/bphoto/xLksQLLyRoO2tvaWP1p35g/o.jpg,False,6417 Park Ave,,,West New York,US,"[6417 Park Ave, West New York, NJ 07093]",NJ,7093,Rincon Restaurant,12018694069.0,$,4.0,3,[],https://www.yelp.com/biz/rincon-restaurant-west-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
695,246,alex-luncheonette-brooklyn,"[{u'alias': u'diners', u'title': u'Diners'}, {u'alias': u'latin', u'title': u'Latin American'}]",40.694925,-73.911076,(718) 417-9465,7112.09760556,jMbN79KORbot5XCwuVjTOg,https://s3-media3.fl.yelpcdn.com/bphoto/94OTy1hX1eFf7yTmpmKQxg/o.jpg,False,685 Knickerbocker Ave,,,Brooklyn,US,"[685 Knickerbocker Ave, Brooklyn, NY 11221]",NY,11221,Alex Luncheonette,17184179465.0,$,4.0,37,[],https://www.yelp.com/biz/alex-luncheonette-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
696,247,tinto-brooklyn,"[{u'alias': u'breakfast_brunch', u'title': u'Breakfast & Brunch'}, {u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'cafes', u'title': u'Cafes'}]",40.6728416,-73.9502091,(347) 663-8040,5192.14903757,L55aXEXibhnxShW5ZgW45A,https://s3-media3.fl.yelpcdn.com/bphoto/rvF22S6Hcv4X4dnA_BA1EA/o.jpg,False,715 Nostrand Ave,,,Brooklyn,US,"[715 Nostrand Ave, Brooklyn, NY 11216]",NY,11216,Tinto,13476638040.0,$,4.5,138,"[delivery, pickup]",https://www.yelp.com/biz/tinto-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
697,248,the-nomad-restaurant-new-york,"[{u'alias': u'french', u'title': u'French'}, {u'alias': u'newamerican', u'title': u'American (New)'}, {u'alias': u'gastropubs', u'title': u'Gastropubs'}]",40.7449,-73.988482,(347) 472-5660,4414.45198812,1z5Nu66M6W8mk5Ap4osZwA,https://s3-media1.fl.yelpcdn.com/bphoto/04L163ClGH5OwIJLjySBPw/o.jpg,False,1170 Broadway,,,New York,US,"[1170 Broadway, New York, NY 10001]",NY,10001,The NoMad Restaurant,13474725660.0,$$$,4.0,1296,[restaurant_reservation],https://www.yelp.com/biz/the-nomad-restaurant-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
698,249,el-mofongo-restaurant-hempstead,"[{u'alias': u'dominican', u'title': u'Dominican'}]",40.7121570622,-73.6084038019,(516) 280-7782,32534.9456572,PJSrhqPpYKXYcBKYfRexDQ,https://s3-media1.fl.yelpcdn.com/bphoto/B7EZco4JXIJ3-mBFeLsK7g/o.jpg,False,684 Fulton Ave,,,Hempstead,US,"[684 Fulton Ave, Hempstead, NY 11550]",NY,11550,El Mofongo Restaurant,15162807782.0,$,5.0,156,[],https://www.yelp.com/biz/el-mofongo-restaurant-hempstead?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
699,250,bann-restaurant-new-york-4,"[{u'alias': u'korean', u'title': u'Korean'}, {u'alias': u'bbq', u'title': u'Barbeque'}]",40.7628273031,-73.9878592314,(212) 582-4446,6403.61693829,5hUV9RDTi-DvjU_OpIit7g,https://s3-media2.fl.yelpcdn.com/bphoto/_AEDHp2FaCbJabD1t1XeSg/o.jpg,False,350 W 50th St,,,New York,US,"[350 W 50th St, New York, NY 10019]",NY,10019,Bann Restaurant,12125824446.0,$$$,3.5,554,"[delivery, pickup, restaurant_reservation]",https://www.yelp.com/biz/bann-restaurant-new-york-4?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
700,251,sirio-ristorante-new-york,"[{u'alias': u'italian', u'title': u'Italian'}, {u'alias': u'wine_bars', u'title': u'Wine Bars'}, {u'alias': u'lounges', u'title': u'Lounges'}]",40.7612443295,-73.9675754004,(212) 401-4303,6600.38566806,OHgGIQm3TLyBCi2oxgRYWg,https://s3-media1.fl.yelpcdn.com/bphoto/X3_72OPxuFKFxAbYiSFILQ/o.jpg,False,151 E 58th St,,,New York,US,"[151 E 58th St, New York, NY 10022]",NY,10022,Sirio Ristorante,12124014303.0,$$$,4.0,62,[restaurant_reservation],https://www.yelp.com/biz/sirio-ristorante-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
701,252,kahluas-cafe-new-york,"[{u'alias': u'cafes', u'title': u'Cafes'}]",40.797542,-73.939949,(212) 348-0311,11217.7206777,pMEooj-67pxMyB0a1bLHdA,https://s3-media1.fl.yelpcdn.com/bphoto/jdE57Y7FOemIOUrFRuLMKQ/o.jpg,False,2117 3rd Ave,,,New York,US,"[2117 3rd Ave, New York, NY 10029]",NY,10029,Kahlua's Cafe,12123480311.0,$,3.5,27,[pickup],https://www.yelp.com/biz/kahluas-cafe-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
702,253,la-gran-uruguaya-bakery-jackson-heights,"[{u'alias': u'bakeries', u'title': u'Bakeries'}]",40.7500183582,-73.8812971115,(718) 505-0404,10741.8046475,osF6crco9KdllVvcwZd7LA,https://s3-media3.fl.yelpcdn.com/bphoto/P6DgAEK08vhGlocs9gxMmw/o.jpg,False,85-06 37th Ave,,,Jackson Heights,US,"[85-06 37th Ave, Jackson Heights, NY 11372]",NY,11372,La Gran Uruguaya Bakery,17185050404.0,$,4.0,60,[],https://www.yelp.com/biz/la-gran-uruguaya-bakery-jackson-heights?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
703,254,ana-pastry-shop-new-york,"[{u'alias': u'bakeries', u'title': u'Bakeries'}]",40.8497094753,-73.9368667969,(917) 566-5914,16754.4128303,IyBolERhPC6cHGpFKevAWA,https://s3-media1.fl.yelpcdn.com/bphoto/KN6zNo8wtAQpwlGgN6QxLg/o.jpg,False,701 W 180th St,,,New York,US,"[701 W 180th St, New York, NY 10033]",NY,10033,Ana Pastry Shop,19175665914.0,$,4.5,8,[],https://www.yelp.com/biz/ana-pastry-shop-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
704,255,chengs-oriental-express-flushing,"[{u'alias': u'chinese', u'title': u'Chinese'}]",40.7569299,-73.8215,(718) 445-6888,15639.1326847,JpBTZvrifSd1h8ON6m2pRg,https://s3-media1.fl.yelpcdn.com/bphoto/S4fLSL4773yg02WyY37O5w/o.jpg,False,4213 Bowne St,,,Flushing,US,"[4213 Bowne St, Flushing, NY 11355]",NY,11355,Chengs Oriental Express,17184456888.0,$,4.0,28,[],https://www.yelp.com/biz/chengs-oriental-express-flushing?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
705,256,rubens-empanadas-new-york-4,"[{u'alias': u'empanadas', u'title': u'Empanadas'}]",40.70883,-74.00531,(212) 962-5330,997.903389888,eKouWOwkXrHG02OUysCq9A,https://s3-media3.fl.yelpcdn.com/bphoto/cfw8x0UKDawXE2IbcT9bpA/o.jpg,False,64 Fulton St,,,New York,US,"[64 Fulton St, New York, NY 10038]",NY,10038,Ruben's Empanadas,12129625330.0,$,2.5,77,"[delivery, pickup]",https://www.yelp.com/biz/rubens-empanadas-new-york-4?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
706,257,cafe-latino-jamaica,"[{u'alias': u'coffee', u'title': u'Coffee & Tea'}]",40.7024078369,-73.8110580444,(718) 526-3528,18157.6767385,tcAfv1D9VOmkYu-15_MF0A,https://s3-media1.fl.yelpcdn.com/bphoto/k37QHvrBTIljisHEOGeCzQ/o.jpg,False,14411 Jamaica Ave,,,Jamaica,US,"[14411 Jamaica Ave, Jamaica, NY 11435]",NY,11435,Cafe Latino,17185263528.0,$,3.0,1,[],https://www.yelp.com/biz/cafe-latino-jamaica?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
707,258,banana-king-north-bergen,"[{u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'hotdogs', u'title': u'Fast Food'}, {u'alias': u'juicebars', u'title': u'Juice Bars & Smoothies'}]",40.79817,-74.00896,(201) 868-4500,10393.2530784,o74iullEiWW6mw0v-8Lblg,https://s3-media3.fl.yelpcdn.com/bphoto/v9S5Y68zylczeVgR62rKyw/o.jpg,False,7316 Bergenline Ave,,,North Bergen,US,"[7316 Bergenline Ave, North Bergen, NJ 07047]",NJ,7047,Banana King,12018684500.0,$,3.5,61,[],https://www.yelp.com/biz/banana-king-north-bergen?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
708,259,little-owl-new-york-2,"[{u'alias': u'desserts', u'title': u'Desserts'}, {u'alias': u'wine_bars', u'title': u'Wine Bars'}, {u'alias': u'mediterranean', u'title': u'Mediterranean'}]",40.7323808291,-74.0053009987,(212) 741-4695,3135.51998006,q1uIqB8PvyCCX8TajaRYBg,https://s3-media2.fl.yelpcdn.com/bphoto/BP1kOfs7Ne_KPkjjLn5Mig/o.jpg,False,90 Bedford St,,,New York,US,"[90 Bedford St, New York, NY 10014]",NY,10014,Little Owl,12127414695.0,$$$,4.0,1171,[restaurant_reservation],https://www.yelp.com/biz/little-owl-new-york-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
709,260,espinal-grocery-brooklyn-2,"[{u'alias': u'grocery', u'title': u'Grocery'}]",40.68972,-73.95113,(718) 622-1185,4034.69839394,XOpFKp6UMz4j4MpQ6aY18w,,False,263 Nostrand Ave,,,Brooklyn,US,"[263 Nostrand Ave, Brooklyn, NY 11216]",NY,11216,Espinal Grocery,17186221185.0,$,4.5,2,[],https://www.yelp.com/biz/espinal-grocery-brooklyn-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
710,261,jimbos-hamburger-new-york,"[{u'alias': u'burgers', u'title': u'Burgers'}]",40.83571,-73.94018,(212) 923-7300,15194.4504016,9IUJa4b4_2NOccP0N6NT9Q,https://s3-media2.fl.yelpcdn.com/bphoto/n-kqw-c6P2_A2X6IG8hK5A/o.jpg,False,2048 Amsterdam Ave,,,New York,US,"[2048 Amsterdam Ave, New York, NY 10032]",NY,10032,Jimbo's Hamburger,12129237300.0,$,3.0,14,[],https://www.yelp.com/biz/jimbos-hamburger-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
711,262,mi-paso-centroamericano-restaurant-new-york,"[{u'alias': u'latin', u'title': u'Latin American'}]",40.84572,-73.93881,(212) 928-0866,16282.1056227,xKBfnk-ZvIVl_US8MxtsxQ,https://s3-media2.fl.yelpcdn.com/bphoto/43NSCJxAxzOmJ6Jiq-eQCg/o.jpg,False,4129 Broadway,,,New York,US,"[4129 Broadway, New York, NY 10033]",NY,10033,Mi Paso Centroamericano Restaurant,12129280866.0,$,3.5,17,[],https://www.yelp.com/biz/mi-paso-centroamericano-restaurant-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
712,263,sakamai-new-york,"[{u'alias': u'japanese', u'title': u'Japanese'}, {u'alias': u'cocktailbars', u'title': u'Cocktail Bars'}, {u'alias': u'seafood', u'title': u'Seafood'}]",40.7209536657,-73.9881407239,(646) 590-0684,1800.77586786,wcwftlB-61XG4ymGTR61aw,https://s3-media2.fl.yelpcdn.com/bphoto/si_xEkxbPg1iFYuq59gCSQ/o.jpg,False,157 Ludlow St,,,New York,US,"[157 Ludlow St, New York, NY 10002]",NY,10002,SakaMai,16465900684.0,$$$,4.0,517,[restaurant_reservation],https://www.yelp.com/biz/sakamai-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
713,264,benchmark-brooklyn,"[{u'alias': u'steak', u'title': u'Steakhouses'}, {u'alias': u'newamerican', u'title': u'American (New)'}]",40.6737976074,-73.9831466675,(718) 965-7040,3635.47664483,GvI6UCd6sf_I4p2hAE2gjA,https://s3-media2.fl.yelpcdn.com/bphoto/Kl0-FBIYeXIkfhOmBM_ofA/o.jpg,False,339-A 2nd St,,,Brooklyn,US,"[339-A 2nd St, Brooklyn, NY 11215]",NY,11215,Benchmark,17189657040.0,$$$,3.5,438,[],https://www.yelp.com/biz/benchmark-brooklyn?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
714,265,park-side-restaurant-corona-2,"[{u'alias': u'italian', u'title': u'Italian'}]",40.743843,-73.856118,(718) 271-9871,12402.075037,vbGqzhH_exG5HOG1I23kvg,https://s3-media4.fl.yelpcdn.com/bphoto/egfiY95aYo6vqY6qP3vdGA/o.jpg,False,107-01 Corona Ave,,,Corona,US,"[107-01 Corona Ave, Corona, NY 11368]",NY,11368,Park Side Restaurant,17182719871.0,$$$,4.0,556,[restaurant_reservation],https://www.yelp.com/biz/park-side-restaurant-corona-2?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
715,266,socarrat-paella-bar-chelsea-new-york-3,"[{u'alias': u'spanish', u'title': u'Spanish'}, {u'alias': u'tapas', u'title': u'Tapas Bars'}, {u'alias': u'tapasmallplates', u'title': u'Tapas/Small Plates'}]",40.742673,-73.999707,(212) 462-1000,4164.63925848,DiHm4iIAQhqMKfjsrBPvZw,https://s3-media2.fl.yelpcdn.com/bphoto/306Awg0qvHesU5AWMQrhaQ/o.jpg,False,259 W 19th St,,,New York,US,"[259 W 19th St, New York, NY 10011]",NY,10011,Socarrat Paella Bar - Chelsea,12124621000.0,$$$,4.0,1013,[],https://www.yelp.com/biz/socarrat-paella-bar-chelsea-new-york-3?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
716,267,boule-and-cherie-new-york,"[{u'alias': u'coffee', u'title': u'Coffee & Tea'}, {u'alias': u'cafes', u'title': u'Cafes'}, {u'alias': u'breakfast_brunch', u'title': u'Breakfast & Brunch'}]",40.7758165,-73.9838395,(212) 712-0400,7887.02633243,IJ2D-ZYk6zuxUBJo7pZFEA,https://s3-media3.fl.yelpcdn.com/bphoto/nqSCjsVHKKXTqCZVspbkfg/o.jpg,False,170 Amsterdam Ave,,,New York,US,"[170 Amsterdam Ave, New York, NY 10023]",NY,10023,Boule & Cherie,12127120400.0,$,3.5,55,[],https://www.yelp.com/biz/boule-and-cherie-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
717,268,cosme-new-york,"[{u'alias': u'mexican', u'title': u'Mexican'}, {u'alias': u'desserts', u'title': u'Desserts'}, {u'alias': u'cocktailbars', u'title': u'Cocktail Bars'}]",40.739691,-73.988428,(212) 913-9659,3839.93640407,1m6viubAWUgsTgguIrJT6A,https://s3-media1.fl.yelpcdn.com/bphoto/rrtrB5Bb8ZfdwhyaJTfwQA/o.jpg,False,35 E 21st St,,,New York,US,"[35 E 21st St, New York, NY 10010]",NY,10010,Cosme,12129139659.0,$$$,3.5,667,[restaurant_reservation],https://www.yelp.com/biz/cosme-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
718,269,el-valle-cocina-restaurant-bronx,"[{u'alias': u'spanish', u'title': u'Spanish'}, {u'alias': u'latin', u'title': u'Latin American'}]",40.8825874,-73.8815918,(347) 947-9344,21865.2885249,_hLxV5bkq975qK97Whbtcg,https://s3-media1.fl.yelpcdn.com/bphoto/mYgHZ1YExay2NqE12-Ua8w/o.jpg,False,3535 Jerome Ave,,,Bronx,US,"[3535 Jerome Ave, Bronx, NY 10467]",NY,10467,El Valle Cocina Restaurant,13479479344.0,$,2.0,26,"[delivery, pickup]",https://www.yelp.com/biz/el-valle-cocina-restaurant-bronx?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
719,270,leos-latticini-mamas-corona-3,"[{u'alias': u'delis', u'title': u'Delis'}, {u'alias': u'italian', u'title': u'Italian'}, {u'alias': u'sandwiches', u'title': u'Sandwiches'}]",40.746219,-73.860061,(718) 898-6069,12186.4598413,DggtruZBhxyShnjLcVfmmw,https://s3-media1.fl.yelpcdn.com/bphoto/FxfonBNjRjI6TNSb2EvGew/o.jpg,False,46-02 104th St,,,Corona,US,"[46-02 104th St, Corona, NY 11368]",NY,11368,Leo's Latticini Mama's,17188986069.0,$,4.5,117,[],https://www.yelp.com/biz/leos-latticini-mamas-corona-3?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
720,271,tisserie-55-new-york,"[{u'alias': u'cafes', u'title': u'Cafes'}, {u'alias': u'bakeries', u'title': u'Bakeries'}, {u'alias': u'coffee', u'title': u'Coffee & Tea'}]",40.7643662649,-73.9810570774,(212) 463-0850,6645.9920425,PK-ohmmqEQXipgm_U8JjrA,https://s3-media4.fl.yelpcdn.com/bphoto/4SOt12_ItvF2dY3SEESVjQ/o.jpg,False,870 7th Ave,,,New York,US,"[870 7th Ave, New York, NY 10019]",NY,10019,Tisserie 55,12124630850.0,$,4.0,265,[pickup],https://www.yelp.com/biz/tisserie-55-new-york?adjust_creative=Uu3HbS4pg129T9EGGOQ4HQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Uu3HbS4pg129T9EGGOQ4HQ
